preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_12_929.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_12_997.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_12_997_aug.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_065.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_133.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_202.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_270.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_270_aug.jpg,-0.001634873879948
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_338.jpg,-0.05
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_406.jpg,-0.25
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_474.jpg,-0.4
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_543.jpg,-0.6000001
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_610.jpg,-0.7500002
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_678.jpg,-0.9000002
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_745.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_812.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_880.jpg,-0.05
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_13_947.jpg,-0.25
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_014.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_014_aug.jpg,-0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_082.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_151.jpg,-0.05
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_218.jpg,-0.2
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_218_aug.jpg,-0.2
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_285.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_354.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_422.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_422_aug.jpg,0.0054224921555926
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_489.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_556.jpg,-0.05
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_623.jpg,-0.25
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_623_aug.jpg,-0.25
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_690.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_758.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_758_aug.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_826.jpg,-0.05
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_826_aug.jpg,-0.0868399925873611
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_894.jpg,-0.2
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_894_aug.jpg,-0.1994979722651708
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_961.jpg,-0.4
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_14_961_aug.jpg,-0.431670018156568
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_029.jpg,-0.5500001
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_096.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_163.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_230.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_230_aug.jpg,-0.0298446307591979
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_298.jpg,0.0
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_366.jpg,-0.05
preprocessed_data_forwards_backwards_unstable/IMG/center_2026_04_09_17_06_15_366_aug.jpg,-0.060912439854261
